data	fechamento	fechamento.ajustado	volume
26/02/2003	104,20	5,6820	136
27/02/2003	101,00	5,5075	82
28/02/2003	104,00	5,6711	59
05/03/2003	104,00	5,6711	55
06/03/2003	101,90	5,5566	57
07/03/2003	99,51	5,4263	148
10/03/2003	99,24	5,4116	63
11/03/2003	99,00	5,3985	56
12/03/2003	98,43	5,3674	68
13/03/2003	97,00	5,2894	59
14/03/2003	96,20	5,2458	89
17/03/2003	96,10	5,2403	42
18/03/2003	95,70	5,2185	170
19/03/2003	94,31	5,1427	125
20/03/2003	96,20	5,2458	95
21/03/2003	93,80	5,1149	72
24/03/2003	92,60	5,0495	92
25/03/2003	93,00	5,0713	60
26/03/2003	92,10	5,0222	43
27/03/2003	93,60	5,1040	34
28/03/2003	92,50	5,0440	63
31/03/2003	91,00	4,9622	204
01/04/2003	91,60	4,9949	132
02/04/2003	90,60	4,9404	82
03/04/2003	88,50	4,8259	250
04/04/2003	87,39	4,7654	56
07/04/2003	87,15	4,7523	125
08/04/2003	89,00	4,8532	68
09/04/2003	90,00	4,9077	97
10/04/2003	91,99	5,0162	87
11/04/2003	89,00	4,8532	39
14/04/2003	88,70	4,8368	37
15/04/2003	88,00	4,7986	60
16/04/2003	87,00	4,7441	69
17/04/2003	85,39	4,6563	86
22/04/2003	84,60	4,7003	44
23/04/2003	83,50	4,6392	36
24/04/2003	80,90	4,4948	46
25/04/2003	81,40	4,5225	53
28/04/2003	81,40	4,5225	69
29/04/2003	81,01	4,5009	69
30/04/2003	81,99	4,5553	177
02/05/2003	81,80	4,5448	65
05/05/2003	85,50	4,7503	50
06/05/2003	86,30	4,7948	130
07/05/2003	84,37	4,6876	116
08/05/2003	82,58	4,5881	78
09/05/2003	82,51	4,5842	68
12/05/2003	84,80	4,7115	30
13/05/2003	84,50	4,6948	89
14/05/2003	82,91	4,6064	87
15/05/2003	84,65	4,7031	91
16/05/2003	84,50	4,6948	43
19/05/2003	86,00	4,7781	55
20/05/2003	88,11	4,8954	113
21/05/2003	87,95	4,8865	66
22/05/2003	86,43	4,8020	107
23/05/2003	86,99	4,8331	75
26/05/2003	87,60	4,8670	48
27/05/2003	89,01	4,9454	229
28/05/2003	89,29	4,9609	74
29/05/2003	88,00	4,8892	194
30/05/2003	87,01	4,8342	123
02/06/2003	87,50	4,8615	298
03/06/2003	87,30	4,8504	88
04/06/2003	87,20	4,8448	51
05/06/2003	87,17	4,8431	31
06/06/2003	88,89	4,9387	74
09/06/2003	87,15	4,8420	39
10/06/2003	86,60	4,8115	93
11/06/2003	86,01	4,7787	91
12/06/2003	84,80	4,7115	129
13/06/2003	83,50	4,6392	51
16/06/2003	85,20	4,7337	145
17/06/2003	87,40	4,8559	188
18/06/2003	87,79	4,8776	92
20/06/2003	86,49	4,8053	55
23/06/2003	86,00	4,7781	185
24/06/2003	86,00	4,7781	88
25/06/2003	86,50	4,8059	61
26/06/2003	86,30	4,7948	64
27/06/2003	85,20	4,7337	55
30/06/2003	84,00	4,6670	29
01/07/2003	85,50	4,7503	76
02/07/2003	85,10	4,7281	189
03/07/2003	86,71	4,8176	33
04/07/2003	87,90	4,8837	27
07/07/2003	89,80	4,9892	77
08/07/2003	90,70	5,0393	128
10/07/2003	92,47	5,1376	161
11/07/2003	91,28	5,0715	70
14/07/2003	90,00	5,0004	70
15/07/2003	90,80	5,0448	44
16/07/2003	90,30	5,0170	61
17/07/2003	91,30	5,0726	91
18/07/2003	91,79	5,0998	79
21/07/2003	91,00	5,0559	108
22/07/2003	90,91	5,0509	150
23/07/2003	91,35	5,0754	150
24/07/2003	94,71	5,2620	118
25/07/2003	97,30	5,4059	202
28/07/2003	98,30	5,4615	223
29/07/2003	98,99	5,4998	245
30/07/2003	101,00	5,6115	395
31/07/2003	102,90	5,7171	234
01/08/2003	103,80	5,7671	72
04/08/2003	104,20	5,7893	67
05/08/2003	100,60	5,5893	115
06/08/2003	100,50	5,5837	157
07/08/2003	98,54	5,4748	114
08/08/2003	100,45	5,5810	226
11/08/2003	102,76	5,7093	16
12/08/2003	105,41	5,8565	127
13/08/2003	105,40	5,8560	132
14/08/2003	109,79	6,0999	412
15/08/2003	110,80	6,1560	149
18/08/2003	112,00	6,2227	112
19/08/2003	113,21	6,2899	163
20/08/2003	116,50	6,4727	199
21/08/2003	114,00	6,3338	174
22/08/2003	110,70	6,1504	251
25/08/2003	109,50	6,0838	45
26/08/2003	108,49	6,0277	55
27/08/2003	108,90	6,0504	41
28/08/2003	110,30	6,1282	75
29/08/2003	110,80	6,2632	105
01/09/2003	113,00	6,3876	59
02/09/2003	112,00	6,3311	103
03/09/2003	112,50	6,3593	114
04/09/2003	113,00	6,3876	103
05/09/2003	114,00	6,4441	107
08/09/2003	116,01	6,5577	108
09/09/2003	114,80	6,4893	165
10/09/2003	113,20	6,3989	236
11/09/2003	114,00	6,4441	42
12/09/2003	115,00	6,5006	60
15/09/2003	111,71	6,3147	48
16/09/2003	115,00	6,5006	99
17/09/2003	115,51	6,5295	141
18/09/2003	118,50	6,6985	151
19/09/2003	119,00	6,7267	57
22/09/2003	119,47	6,7533	56
23/09/2003	117,51	6,6425	70
24/09/2003	117,50	6,6420	75
25/09/2003	115,22	6,5131	128
26/09/2003	114,03	6,4458	86
29/09/2003	118,00	6,6702	54
30/09/2003	117,01	6,6143	142
01/10/2003	122,15	6,9048	129
02/10/2003	126,80	7,1677	159
03/10/2003	129,50	7,3203	126
06/10/2003	131,50	7,4333	52
07/10/2003	131,49	7,4328	119
08/10/2003	128,00	7,2355	102
09/10/2003	128,00	7,2355	156
10/10/2003	126,07	7,1264	40
13/10/2003	134,00	7,5747	167
14/10/2003	133,50	7,5464	129
15/10/2003	132,00	7,4616	143
16/10/2003	132,00	7,4616	26
17/10/2003	132,10	7,5509	31
20/10/2003	131,00	7,4880	82
21/10/2003	130,21	7,4429	59
22/10/2003	127,00	7,2594	140
23/10/2003	125,15	7,1536	70
24/10/2003	124,01	7,0885	19
27/10/2003	124,30	7,1050	114
28/10/2003	125,54	7,1759	38
29/10/2003	127,51	7,2885	41
30/10/2003	131,72	7,5292	114
31/10/2003	130,00	7,4309	155
03/11/2003	131,01	7,4886	97
04/11/2003	132,20	7,5566	73
05/11/2003	129,70	7,4137	75
06/11/2003	126,30	7,2194	61
07/11/2003	125,00	7,1450	68
10/11/2003	121,50	6,9450	26
11/11/2003	122,40	6,9964	92
12/11/2003	125,00	7,1450	90
13/11/2003	127,76	7,3028	144
14/11/2003	128,00	7,3165	94
17/11/2003	124,77	7,1319	89
18/11/2003	124,85	7,1365	93
19/11/2003	123,42	7,0547	66
20/11/2003	124,00	7,0879	53
21/11/2003	123,30	7,0479	104
24/11/2003	123,40	7,0536	196
25/11/2003	128,00	7,3165	60
26/11/2003	126,21	7,2142	161
27/11/2003	125,50	7,1736	38
28/11/2003	129,00	7,3737	60
01/12/2003	134,05	7,6624	62
02/12/2003	134,01	7,6601	158
03/12/2003	134,45	7,6852	37
04/12/2003	138,61	7,9230	59
05/12/2003	142,30	8,1339	103
08/12/2003	146,80	8,3911	108
09/12/2003	156,11	8,9233	92
10/12/2003	153,49	8,7735	97
11/12/2003	151,11	8,6375	84
12/12/2003	158,00	9,0313	96
15/12/2003	159,50	9,1171	160
16/12/2003	159,80	9,1342	193
17/12/2003	160,20	9,1571	149
18/12/2003	159,71	9,1291	108
19/12/2003	162,24	9,2737	97
22/12/2003	170,80	9,7630	102
23/12/2003	166,90	9,5401	82
26/12/2003	169,80	9,7058	21
29/12/2003	170,50	9,7458	34
30/12/2003	169,50	9,6887	62
02/01/2004	174,50	9,9745	34
05/01/2004	180,00	10,2889	41
06/01/2004	179,80	10,2774	62
07/01/2004	171,00	9,7744	70
08/01/2004	174,40	9,9688	165
09/01/2004	173,99	9,9453	75
12/01/2004	170,00	9,7173	61
13/01/2004	172,00	9,8316	78
14/01/2004	170,00	9,7173	117
15/01/2004	165,50	9,4600	149
16/01/2004	165,80	9,4772	37
19/01/2004	166,00	9,4886	24
20/01/2004	169,01	9,6607	85
21/01/2004	166,50	9,5172	102
22/01/2004	164,00	9,3743	40
23/01/2004	161,55	9,2343	73
26/01/2004	160,50	9,1742	133
27/01/2004	165,85	9,4801	110
28/01/2004	167,00	9,5458	112
29/01/2004	159,50	9,1171	122
30/01/2004	156,00	8,9170	72
02/02/2004	158,30	9,0485	144
03/02/2004	168,01	9,6035	143
04/02/2004	172,30	9,8487	177
05/02/2004	166,11	9,4949	118
06/02/2004	163,56	9,3492	103
09/02/2004	168,11	9,6092	96
10/02/2004	172,25	9,8459	147
11/02/2004	174,80	9,9916	148
12/02/2004	177,00	10,1174	74
13/02/2004	172,50	9,8602	71
16/02/2004	167,50	9,5744	8
17/02/2004	175,40	10,0259	201
18/02/2004	172,00	9,8316	165
19/02/2004	166,11	9,4949	80
20/02/2004	168,70	9,6430	96
25/02/2004	168,00	9,6029	79
26/02/2004	167,20	9,5572	37
27/02/2004	168,50	9,6315	71
01/03/2004	174,90	9,9974	102
02/03/2004	173,00	9,8887	80
03/03/2004	169,30	9,6773	29
04/03/2004	170,00	9,7173	164
05/03/2004	166,50	9,5172	113
08/03/2004	163,01	9,3177	96
09/03/2004	160,00	9,1457	94
10/03/2004	150,00	8,5741	84
11/03/2004	147,50	8,4312	88
12/03/2004	152,21	8,7004	105
15/03/2004	149,60	8,5512	44
16/03/2004	149,04	8,5192	71
17/03/2004	156,50	8,9456	75
18/03/2004	156,20	8,9285	156
19/03/2004	156,00	8,9170	59
22/03/2004	151,51	8,6604	144
23/03/2004	151,00	8,6312	66
24/03/2004	148,40	8,4826	48
25/03/2004	145,10	8,2940	77
26/03/2004	153,10	8,7513	57
29/03/2004	156,10	8,9227	33
30/03/2004	158,50	9,0599	35
31/03/2004	159,51	9,1177	76
01/04/2004	159,96	9,1434	128
02/04/2004	164,93	9,4275	112
05/04/2004	162,50	9,2886	84
06/04/2004	163,70	9,3572	90
07/04/2004	159,01	9,0891	91
08/04/2004	159,01	9,0891	52
12/04/2004	158,11	9,0376	32
13/04/2004	154,01	8,8033	132
14/04/2004	151,00	8,6312	69
15/04/2004	151,00	8,6312	91
16/04/2004	152,00	8,8067	89
19/04/2004	152,50	8,8357	84
20/04/2004	147,60	8,5518	49
22/04/2004	142,20	8,2389	119
23/04/2004	143,30	8,3027	73
26/04/2004	141,00	8,1694	62
27/04/2004	142,00	8,2273	65
28/04/2004	133,01	7,7065	165
29/04/2004	133,02	7,7070	107
30/04/2004	130,31	7,5500	56
03/05/2004	131,00	7,5900	65
04/05/2004	135,80	7,8681	88
05/05/2004	137,00	7,9376	48
06/05/2004	132,52	7,6781	83
07/05/2004	130,01	7,5326	94
10/05/2004	130,00	7,5321	142
11/05/2004	135,31	7,8397	106
12/05/2004	134,50	7,7928	85
13/05/2004	143,00	8,2853	89
14/05/2004	139,40	8,0767	120
17/05/2004	137,00	7,9376	68
18/05/2004	146,10	8,4649	88
19/05/2004	150,00	8,6908	158
20/05/2004	149,99	8,6903	66
21/05/2004	151,10	8,7546	65
24/05/2004	153,50	8,8936	52
25/05/2004	152,50	8,8357	83
26/05/2004	158,00	9,1544	98
27/05/2004	161,00	9,3282	196
28/05/2004	157,00	9,0964	129
31/05/2004	157,11	9,1028	18
01/06/2004	157,00	9,0964	82
02/06/2004	153,90	8,9168	79
03/06/2004	149,50	8,6619	65
04/06/2004	153,51	8,8942	43
07/06/2004	160,51	9,2998	72
08/06/2004	158,81	9,2013	46
09/06/2004	151,50	8,7778	28
11/06/2004	152,10	8,8125	9
14/06/2004	148,00	8,5750	37
15/06/2004	142,41	8,2511	165
16/06/2004	138,05	7,9985	186
17/06/2004	141,61	8,2047	89
18/06/2004	142,60	8,2621	56
21/06/2004	139,51	8,0831	49
22/06/2004	141,00	8,1694	43
23/06/2004	145,50	8,4301	127
24/06/2004	149,00	8,6329	109
25/06/2004	152,20	8,8183	94
28/06/2004	144,50	8,3722	162
29/06/2004	144,50	8,3722	107
30/06/2004	145,50	8,4301	101
01/07/2004	142,88	8,2783	122
02/07/2004	142,65	8,2650	47
05/07/2004	142,56	8,2598	43
06/07/2004	141,01	8,1700	61
07/07/2004	148,00	8,5750	218
08/07/2004	145,51	8,4307	54
12/07/2004	146,00	8,4591	196
13/07/2004	148,11	8,5813	202
14/07/2004	150,00	8,6908	226
15/07/2004	157,13	9,1040	317
16/07/2004	159,00	9,2123	200
19/07/2004	158,00	9,1544	91
20/07/2004	161,00	9,3282	75
21/07/2004	158,00	9,1544	152
22/07/2004	154,50	8,9516	168
23/07/2004	152,30	8,8241	69
26/07/2004	151,00	8,7488	43
27/07/2004	155,00	8,9805	115
28/07/2004	160,00	9,2702	58
29/07/2004	162,30	9,4035	29
30/07/2004	163,90	9,4962	79
02/08/2004	164,11	9,5084	40
03/08/2004	162,70	9,4267	59
04/08/2004	160,13	9,2778	60
05/08/2004	156,10	9,0443	50
06/08/2004	157,82	9,1439	80
09/08/2004	157,01	9,0970	69
10/08/2004	160,20	9,2818	77
11/08/2004	159,70	9,2529	81
12/08/2004	163,00	9,4441	117
13/08/2004	163,79	9,4898	68
16/08/2004	164,78	9,5472	49
17/08/2004	168,00	9,7338	69
18/08/2004	171,11	9,9139	103
19/08/2004	58,10	10,0988	142
20/08/2004	57,30	9,9597	332
23/08/2004	55,40	9,6295	194
24/08/2004	54,50	9,4730	145
25/08/2004	55,64	9,6712	157
26/08/2004	55,26	9,6051	83
27/08/2004	56,08	9,7477	158
30/08/2004	55,81	9,7007	159
31/08/2004	56,00	9,7338	186
01/09/2004	55,50	9,6468	146
02/09/2004	56,37	9,7981	155
03/09/2004	56,00	9,7338	62
06/09/2004	57,20	9,9423	38
08/09/2004	56,55	9,8294	200
09/09/2004	57,59	10,0101	514
10/09/2004	56,90	9,8902	252
13/09/2004	57,31	9,9615	164
14/09/2004	58,72	10,2065	292
15/09/2004	58,03	10,0866	231
16/09/2004	58,60	10,1857	245
17/09/2004	59,30	10,3073	365
20/09/2004	59,00	10,2552	145
21/09/2004	59,60	10,3595	121
22/09/2004	59,00	10,2552	116
23/09/2004	58,60	10,1857	219
24/09/2004	59,49	10,3404	151
27/09/2004	57,70	10,0292	290
28/09/2004	62,10	10,7940	305
29/09/2004	65,00	11,2981	172
30/09/2004	64,20	11,1591	137
01/10/2004	64,90	11,2807	138
04/10/2004	65,93	11,4598	210
05/10/2004	67,50	11,7326	122
06/10/2004	66,29	11,5223	141
07/10/2004	65,50	11,3850	99
08/10/2004	63,75	11,0808	50
11/10/2004	63,70	11,0721	51
13/10/2004	59,20	10,2900	556
14/10/2004	58,50	10,1683	235
15/10/2004	61,80	10,9758	189
18/10/2004	61,20	10,8692	96
19/10/2004	59,70	10,6028	82
20/10/2004	59,50	10,5673	259
21/10/2004	61,69	10,9562	151
22/10/2004	61,60	10,9402	151
25/10/2004	61,40	10,9047	191
26/10/2004	62,95	11,1800	606
27/10/2004	62,01	11,0130	242
28/10/2004	59,60	10,5850	298
29/10/2004	61,00	10,8337	191
01/11/2004	61,00	10,8337	75
03/11/2004	61,38	10,9012	260
04/11/2004	61,69	10,9562	384
05/11/2004	63,49	11,2759	472
08/11/2004	63,20	11,2244	409
09/11/2004	65,20	11,5796	496
10/11/2004	65,55	11,6418	533
11/11/2004	65,17	11,5743	139
12/11/2004	67,22	11,9384	306
16/11/2004	64,51	11,4571	176
17/11/2004	66,49	11,8087	262
18/11/2004	65,30	11,5974	361
19/11/2004	66,70	11,8460	362
22/11/2004	65,30	11,5974	134
23/11/2004	65,01	11,5459	109
24/11/2004	66,10	11,7394	301
25/11/2004	66,30	11,7750	82
26/11/2004	67,10	11,9170	542
29/11/2004	67,30	11,9526	331
30/11/2004	66,60	11,8282	357
01/12/2004	66,71	11,8478	200
02/12/2004	66,00	11,7217	170
03/12/2004	66,10	11,7394	478
06/12/2004	65,20	11,5796	411
07/12/2004	65,20	11,5796	181
08/12/2004	65,60	11,6506	173
09/12/2004	66,29	11,7732	212
10/12/2004	68,25	12,1213	530
13/12/2004	69,30	12,3078	137
14/12/2004	69,30	12,3078	287
15/12/2004	68,80	12,2190	586
16/12/2004	71,95	12,7784	388
17/12/2004	70,95	12,6008	216
20/12/2004	71,40	12,6807	394
21/12/2004	74,61	13,2508	212
22/12/2004	74,80	13,2846	316
23/12/2004	75,00	13,3201	251
27/12/2004	74,98	13,3165	187
28/12/2004	77,00	13,6753	129
29/12/2004	76,10	13,5154	109
30/12/2004	75,50	13,4089	136
03/01/2005	74,85	13,2934	254
04/01/2005	71,80	12,7518	277
05/01/2005	71,30	12,6630	434
06/01/2005	71,00	12,6097	207
07/01/2005	72,90	12,9471	328
10/01/2005	72,30	12,8406	217
11/01/2005	71,90	12,7695	145
12/01/2005	71,48	12,6949	359
13/01/2005	74,99	13,3183	538
14/01/2005	78,50	13,9417	458
17/01/2005	77,50	13,7641	71
18/01/2005	78,20	13,8884	518
19/01/2005	77,70	13,7996	243
20/01/2005	76,90	13,6575	403
21/01/2005	80,10	14,2259	485
24/01/2005	81,75	14,5189	224
26/01/2005	81,50	14,4745	244
27/01/2005	80,71	14,3342	256
28/01/2005	79,30	14,0838	165
31/01/2005	79,24	14,0731	103
01/02/2005	79,60	14,1371	373
02/02/2005	78,80	13,9950	167
03/02/2005	77,80	13,8174	86
04/02/2005	77,69	13,7978	136
09/02/2005	76,50	13,5865	193
10/02/2005	76,11	13,5172	242
11/02/2005	75,80	13,4622	252
14/02/2005	77,01	13,6771	284
15/02/2005	78,50	13,9417	264
16/02/2005	78,00	13,8529	539
17/02/2005	79,80	14,1726	425
18/02/2005	81,30	14,4390	143
21/02/2005	83,50	14,8297	107
22/02/2005	86,60	15,3803	1.381
23/02/2005	90,11	16,0036	1.106
24/02/2005	95,75	17,0053	627
25/02/2005	92,50	16,4281	543
28/02/2005	90,50	16,0729	502
01/03/2005	87,60	15,5579	732
02/03/2005	89,70	15,9308	783
03/03/2005	92,50	16,4281	496
04/03/2005	95,50	16,9609	499
07/03/2005	94,87	16,8490	516
08/03/2005	93,20	16,5524	381
09/03/2005	92,49	16,4263	283
10/03/2005	90,40	16,0551	332
11/03/2005	90,30	16,0374	306
14/03/2005	89,00	15,8065	238
15/03/2005	88,30	15,6822	548
16/03/2005	87,50	15,5401	667
17/03/2005	91,70	16,2860	434
18/03/2005	90,13	16,0072	364
21/03/2005	89,10	15,8243	282
22/03/2005	88,70	15,7532	372
23/03/2005	83,40	14,8119	376
24/03/2005	86,30	15,3270	234
28/03/2005	84,15	14,9451	393
29/03/2005	80,20	14,2436	429
30/03/2005	82,71	14,6894	354
31/03/2005	85,00	15,0961	370
01/04/2005	84,50	15,0073	216
04/04/2005	82,10	14,5811	236
05/04/2005	81,20	14,4212	272
06/04/2005	80,00	14,2081	489
07/04/2005	81,50	14,4745	397
08/04/2005	81,50	14,4745	170
11/04/2005	81,10	14,4035	115
12/04/2005	79,25	14,0749	401
13/04/2005	75,51	13,4107	1.296
14/04/2005	71,90	12,7695	981
15/04/2005	71,50	12,6985	704
18/04/2005	71,80	12,9489	409
19/04/2005	73,50	13,2555	653
20/04/2005	72,60	13,0932	1.094
